"business_id","date","review_id","stars","text","type","user_id","votes_cool","votes_funny","votes_useful","name","categories","anger","anticipation","disgust","fear","joy","sadness","surprise","trust","negative","positive"
"1-EIdeHewfEVcpoZm38N8A","2014-11-08","q6tOJVuTpmGVpfJcw5qNHw",4,"Great place to study and get things done. The fire in the corner is comfy and warm, and there are a decent number of outlets around. Coffee, as always, is very good at Barriques.","review","1yNjafzgIe_SUUEPlZi4Fg",2,1,0,"Barriques Wine & Spirits","Food,Beer, Wine & Spirits,Coffee & Tea",0,1,0,1,1,0,1,1,0,3
"sF3k_ZSndah1OwduVlb8_w","2014-12-17","6MlbAgt_2pC4aceC9vKo_A",4,"I just discovered this place, which is right by my work. 

It was a really nice find. Being from Central Phoenix, I get picky with coffee shops. 

This place is not a chain and that is what hit the spot for me. 

I had lunch there. My order was vegetarian crapes. It was super Delicious; however, I must say that crapes were not the best crapes I have had. 

However, let me mind you I am a crape guru. Being from Europe, we grow up eating super crapes so I get really picky and judgmental when it comes to those. 

Service was super nice and I liked how we were introduced to all employees when we first walked in. They were all ready to help and answer any questions we may have. 

Place was very cozy with the big holiday tree and a lots of decorations. 

I will for sure go back because not only that I liked their coffee but the fact that they had savory and sweet crapes was pretty awesome!","review","ThlEVnHMImzss2RhqMX6XA",0,0,0,"Elevate Coffee Co","Food,Coffee & Tea",2,6,1,0,6,0,2,6,1,9
"AO_3u-MZ_jaxKSmGoPBKzQ","2013-02-19","Kdaoo1E4UcBndVpcGl776Q",4,"Located just a step away from McGill campus, Café Humble Lion is an local independent cafe that opened a few weeks ago. It's my latest study hub and I love the soothing ambiance. The cafe is pretty spacious as there are only a couple of tables and high wooden tables, but I've never failed to find a seat whenever I go there. Café Humble Lion serve basic coffee drinks such as macchiato , latte, cappuccino, americano, and a few selection of tea (comes in a tea pot). They also offer a variety of pastries, from biscotti to morning muffins!

See the rest of my review here: https://wherethesweetthingsare.wordpress.com/2013/02/14/lion-coffee-and-hot-chocolate/","review","yy43wIUXhY4IIyNdv4eq2w",0,0,0,"Café Humble Lion","Food,Coffee & Tea",1,2,2,3,4,2,0,4,3,15
"V7r0F2kr1WlyNOBy-C_HMA","2013-04-17","Vtf507D-qT9G2ihyiXxaEg",5,"Matt and his baristas make the best cappuccino in Pittsburgh. Hands down. Plus, Espresso a Mano's atmosphere is lovely and it's one of those great illusive coffee shops in which to spend a few hours getting work done. It's great for people watching in the heart of the hipster/yuppie enclave of lower Lawrenceville. Free wifi, nice community atmosphere and fabulous coffee. And if you get a chocolate croissant (my go-to) they'll heat it up for you on the electric grill! Heaven!","review","eNSZ-_DtXAQp0ZqK0owfJg",0,0,0,"Espresso A Mano","Food,Coffee & Tea",0,2,0,0,3,2,2,2,2,4
"PfzhSgvJ4z1gLMPhiEO3Cw","2013-08-16","0gCf-fUtNYEQhDEv8Pl66Q",1,"This Starbucks is by far the worst Starbucks I have ever been too. I am so used to the upbeat, friendly, relaxed Starbucks. No one greeted me as I walked into the coffee shop then when it came time to order my drinks the barista wrote my drinks as if I was a pest rather than a customer. I will admit my drink is a little on the complicated side, but usually when I tell other baristas ""my drink is a little complicated"" they don't hold it against me but instead welcome it as a challenge. However this barista was rude about the whole thing. Then when my drink was past to another barista to be made I noticed she didn't use the milk I requested specifically. I realize we all make mistakes, so I politely asked if that was the correct milk. She said, ""yea"" without even double checking the cup to see if maybe she did make a mistake and she continued to make the drink so I just let it slide. Now, my drink is a green tea latté and I like it shaken in a shaker very well so there aren't any clumps of green tea, if you shake it very well it will come out perfect. When the barista handed me my drink it looked like she had shaken 3 times. When I asked her if she could shake it anymore to get rid of the green tea clumps she very rudely said ""it doesn't matter how much I shake it, it will still look the same"" I was so disappointed in both of the baristas customer service and quality in which they made our drinks. Even after tipping them $10 for my complicated drink (along with other drinks) I wanted to go back and take my tip back from them. However I just grabbed my drinks and refuse to ever go to this Starbucks ever again.","review","NnfGmmX88cgJHlG5Ac4ajA",0,0,1,"Starbucks","Food,Coffee & Tea",3,3,2,2,4,2,0,4,7,6
"2FudHUhV9U54dm0S1ePuCw","2011-05-05","6_WWtLkNESJOO291wSYA1g",5,"Okay, okay this review was coming. This is my coffee shop.

Yeah, I'm that girl, you know, ""medium iced coffee with soy?""

They've got some new people on staff, but so far they all seem awesome. This is my favorite neighborhood coffee shop. It has everything you could want from a local cafe without the self-righteous hipster attitude. (cough, Cartel, cough). Besides the quality of the drinks and food, the atmosphere is nice. They have free WiFi.

What I love most about Fair Trade is supporting the business. I have (newly-formed) friends who work there and love it. The management truly treats its staff great and really wants to cater to the downtown Phoenix community. The prices are good and comparable to any Starbucks, but the coffee is traded ethically and bought for a fair price, which makes me happy.

Psst... they also have poetry readings and open-mic nights.

The only thing I dislike is that Fair Trade started closing earlier :( I can't go there anymore when I need to pull an all-nighter.

Try it and love it.","review","xV59HB14hq4XTecr3dFibw",1,0,3,"Fair Trade Cafe","Food,Coffee & Tea,Cafes,Breakfast & Brunch,Restaurants",1,4,2,0,7,0,1,8,3,18
"jCUOqEK8Lln0PK3GeUl6IQ","2012-10-29","AsAIXcMe-0knkmToshMTNQ",4,"I love this place, not only because it is one block from my house but because the staff is super friendly, there are always interesting people to talk to, the patio is gorgeous and perfect for coffee sippin'/people watching, they always have vegan pastry options and they are always amazing and oh yeah, the coffee is yum. My only gripe is I wish they had more dairy-free milk choices (all they have is soy).","review","nLbOOU3m_graV-_DObM8Fw",0,0,0,"Copper Star Coffee","Food,Coffee & Tea",0,2,0,0,5,0,0,2,0,7
"lgzBrfQAwm-dcDXu12CkgQ","2014-03-28","KFxrrXvIOlLVzExKbLgMig",5,"This was out first time here and I came because of the good yelp reviews. Wow, this place is Awesome and the baristas are super helpful!!! They let me sample their white coffee and made me a special drink based on what I told them I was in the mood for! Great place and we will be back!","review","ksGcr-1yUiEijVpkeutMMg",0,0,1,"Sunsational Coffee","Food,Coffee & Tea",1,3,0,1,4,0,2,3,1,4
"5iYdwupq9xiko0PCUAY6hg","2014-05-27","dAc0skAm3-M1sRpsiPqctg",5,"Love Dutch Bros! This location is my favorite by far, and I've been to quite a few around the valley. Great people working here, fast and friendly.","review","xBqJD_QkZbxu6DDXWWGKBw",3,0,2,"Dutch Bros Coffee","Food,Coffee & Tea",0,1,0,0,3,0,0,2,0,4
"vCSF4RjKuTtTKN28VlZvIA","2014-07-20","IhNGEQUgxrWZHjkjI_bOrQ",1,"I've been to this Starbucks a few times and my drink always takes forever and its usually wrong and when I asked the girl behind the counter"" lite skinned curly haired girl"" to 're make the drink she said it wasn't wrong and that it is what the cup says it is so take it or leave it! She said she was too busy to 're make my drink! So them the girl from the drive thru made me the rite drink!","review","3NcxP8UNYtwwm1vKDHfJdQ",0,0,0,"Starbucks","Food,Coffee & Tea",0,0,0,0,0,1,1,0,2,0
"-GZsHVDlI6wvLsgD1Yaj0g","2011-08-18","AgoXWkzfKu_zCA0xt2dR3g",5,"Visiting Downtown Vegas from Portland, OR for a day and a half getaway. One of the problems in gambling venues is that there are very few places to sit down and relax that aren't at a gaming table or slot machine. I was walking to the El Cortez from the Fremont Street Experience and found the Beat. What a GREAT place!

The Beat is very much like many of the coffeehouses back in Portland. Super friendly, wifi, comfortable, and eclectic. There a number of little artist nooks in the back of the shop. It just felt right as soon as I came in.

I had a latte which I really enjoyed. There was a good looking food menu, although I didn't try anything during this visit.

My laptop and I will definitely stop in again on my next visit.","review","tyqG993mPQqPZR7c1Az4Sg",1,0,1,"The Beat Coffeehouse","Coffee & Tea,Food,Bars,Pubs,Sandwiches,Nightlife,Restaurants",0,3,0,0,4,0,2,5,1,6
"-JOzG7bIWS2mkdu_mwu8hw","2009-03-08","xxRJ0hM1RwPIoDPABxt_Ug",4,"I like to stop here for a Illy latte...I'm a fan!","review","Xzl3sw1hZya3_e2niAqxZw",0,0,0,"Espresso","Food,Specialty Food,Coffee & Tea",0,0,0,0,0,0,0,0,0,0
"Kkla1HQCRBkspsTmFAm17A","2014-12-20","IvQlBO38JWWsWEd7rqTn5w",2,"This kiosk is half coffee bar, half alcohol bar. You'd think when one side has no customers and the other has a line, that they'd help one another. Nope, bartender just stands around and barista fills each order herself before moving on to the next leading to an absurd wait.

Pricing is not jacked up the way several casino coffee stands are, but product is just okay. Menu is small, barista looked at me blankly when I asked for an iced drink that wasn't just a simple iced coffee. If you can't figure out how to ice a latte, you are probably in the wrong line of work.

Don't even get me started on their sandwiches, which seem to be made last week and dry as hell. The pesto on the chicken and pesto sandwich was more like green dust.","review","9A2-wSoBUxlMd3LwmlGrrQ",0,0,3,"Le Cafe Coffee Express Bar","Food,Coffee & Tea",1,1,1,2,1,1,0,3,6,1
"oOnlLOvdn6PUnNzI2lsZ3w","2010-06-12","mJ-TgI1R4FJcYjVkAo9DTQ",4,"Finding a decent outlet for sandwiches and other items of a take away nature that suits your lunch time requirements can be a tricky investigative process. If you're going to give somewhere your lunch time custom on a daily basis, then the place has got to be a cut above, because there's nothing more disappointing than having had a stressful morning and looking forward to your lunch, then being sorely underwhelmed by your first ravenous chomp into a panini lacking in flavour or with not quite enough salad leaves. 

With Herbie, thankfully, you can buy your favourite lunchtime creation, safe in the knowledge it'll definitely rank highly on the tastiness scale. There is an ace choice of daily soups on offer, more than usual for a sandwich shop I would say, plus there's a super range of panini combinations, and other breads and fillings to select from.","review","Yo6WTjxu9mnitbm4639owA",0,0,0,"Herbie West End","Food,Sandwiches,Delis,Coffee & Tea,Restaurants",1,4,0,1,1,3,0,2,4,8
"7uRhJhS8hYQfau307RDjCA","2014-10-13","Ekblwkjk_-hVbkXhA4yJFg",5,"Yay for savory donuts.  I stopped by on the way home from the dog park today and couldn't be happier.  I'm not a huge or daring donut fan.  I got a breakfast sandwich in a donut (cheese, bacon, egg) and it was great.  It was packed in a small paper bag and when I got home - no grease marks,  I also got a selection of donuts, the sweet ones, that looked tasty.  They were all tasty.  Also got a latte that was fine.  Everyone in the shop was very nice and service was perfect.  I didn't experience anything the negative reviewers did and everything the positive reviewers noted.  I'll stop in again no doubt and will update this review if anything changes.","review","sFyLpE3PpOMyHRfas2dCzA",0,0,0,"O Face Doughnuts","Food,Donuts,Coffee & Tea,Bakeries",0,2,0,1,2,2,1,3,3,8
"lVkDZZ8sTafPlq7f1i5row","2013-08-31","SiVdKAwjBQbxpk5QIoAV-w",5,"This place is fabulous!  We shared several dishes and all were delicious.  The employees are helpful, friendly & lovely too!  We were told the Owner tries to buy everything local, all is organic and fresh.We shared a  raw almond joy like bar for dessert & it was to die for!   Pomegranate iced tea was yummy too. So happy Ahwatukee has this wonderful, healthy delicious place to eat!  Ask for the punch card to get free drinks after purchasing a certain amount.","review","LQg5p2vUBFitNWFUcV9mJQ",0,0,0,"Pomegranate Cafe","Food,Coffee & Tea,Breakfast & Brunch,Vegan,Restaurants",1,3,0,2,8,3,3,5,2,11
"IoFggnoj1P4EcmNEP2K6Ng","2013-12-11","EouABSVVHIAiKbi_PhAPqA",5,"I adore this place. The staff is upbeat, cheerful and helpful to the highest degree. The prices are average. The coffee is tasty and doesn't taste burnt like in so many other places. What I like best about this place, besides the lovely folks, are the blended frappes. This place is the only one I have found that makes frappes the way I like. The drive thru is convenient and efficient done so the wait has rarely been more than a few moments. 
I go there as a treat when I have been out doing errands. 
I recommend others do as well.","review","eJPVDoVxSyo4ojjweUVPSA",0,0,0,"Xtreme Bean Coffee Co","Food,Coffee & Tea",1,6,2,2,7,2,4,7,4,12
